352190360;B00714A;2022-07-12 18:00;10;
352190360;B00714A;2022-07-13 10:00;12;
352190360;B00714A;2022-07-13 12:00;12;
352190360;B00714A;2022-07-13 13:00;11;
352190360;B00714A;2022-07-14 09:00;10;
352190360;B00714A;2022-07-14 10:00;10;
352190360;B00714A;2022-07-14 11:00;10;
352190360;B00714A;2022-07-14 12:00;12;
352190360;B00714A;2022-07-14 13:00;9;
352190360;B00714A;2022-07-15 06:00;9;
352190360;B00714A;2022-07-15 08:00;10;
352190360;B00714A;2022-07-15 12:00;12;
352190360;B00714A;2022-07-15 13:00;11;
352190360;B00714A;2022-07-16 16:00;10;
352190360;B00714A;2022-07-16 17:00;11;
352190360;B00714A;2022-07-17 12:00;10;
352190360;B00714A;2022-07-18 09:00;8;
352190360;B00714A;2022-07-19 14:00;9;
352190360;B00714A;2022-07-22 00:00;9;
352190360;B00714A;2022-07-27 13:00;9;
352190360;B00714A;2022-07-27 15:00;8;
352190360;B00714A;2022-07-28 08:00;8;
352190360;B00714A;2022-07-28 10:00;7;
352190360;B00714A;2022-07-31 01:00;11;
353210280;B00714A;2022-07-01 10:00;11;
353210280;B00714A;2022-07-01 11:00;9;
353210280;B00714A;2022-07-01 18:00;9;
353210280;B00714A;2022-07-02 12:00;10;
353210280;B00714A;2022-07-02 13:00;9;
353210280;B00714A;2022-07-02 14:00;12;
353210280;B00714A;2022-07-02 16:00;9;
353210280;B00714A;2022-07-02 17:00;10;
353210280;B00714A;2022-07-03 06:00;14;
353210280;B00714A;2022-07-05 21:00;8;
353210280;B00714A;2022-07-06 11:00;10;
353210280;B00714A;2022-07-06 13:00;8;
353210280;B00714A;2022-07-06 15:00;10;
353210280;B00714A;2022-07-08 04:00;8;
353210280;B00714A;2022-07-08 05:00;11;
353210280;B00714A;2022-07-08 12:00;10;
353210280;B00714A;2022-07-08 14:00;11;
353210280;B00714A;2022-07-08 15:00;10;
353210280;B00714A;2022-07-08 16:00;11;
353210280;B00714A;2022-07-09 09:00;9;
353210280;B00714A;2022-07-09 10:00;9;
353210280;B00714A;2022-07-09 12:00;9;
353210280;B00714A;2022-07-10 08:00;8;
353210280;B00714A;2022-07-10 13:00;9;
353210280;B00714A;2022-07-10 16:00;9;
353210280;B00714A;2022-07-11 08:00;8;
353210280;B00714A;2022-07-12 05:00;12;
353210280;B00714A;2022-07-12 06:00;12;
353210280;B00714A;2022-07-12 07:00;11;
353210280;B00714A;2022-07-12 08:00;12;
353210280;B00714A;2022-07-12 09:00;13;
353210280;B00714A;2022-07-12 10:00;13;
353210280;B00714A;2022-07-12 11:00;13;
353210280;B00714A;2022-07-12 12:00;13;
353210280;B00714A;2022-07-12 13:00;14;
353210280;B00714A;2022-07-12 14:00;17;
353210280;B00714A;2022-07-12 15:00;16;
353210280;B00714A;2022-07-12 16:00;17;
353210280;B00714A;2022-07-12 17:00;16;
353210280;B00714A;2022-07-12 18:00;17;
353210280;B00714A;2022-07-12 19:00;15;
353210280;B00714A;2022-07-12 20:00;15;
353210280;B00714A;2022-07-12 21:00;16;
353210280;B00714A;2022-07-12 22:00;13;
353210280;B00714A;2022-07-12 23:00;13;
353210280;B00714A;2022-07-13 00:00;14;
353210280;B00714A;2022-07-13 01:00;13;
353210280;B00714A;2022-07-13 02:00;12;
353210280;B00714A;2022-07-13 03:00;13;
353210280;B00714A;2022-07-13 04:00;12;
353210280;B00714A;2022-07-13 05:00;12;
353210280;B00714A;2022-07-13 06:00;15;
353210280;B00714A;2022-07-13 07:00;15;
353210280;B00714A;2022-07-13 08:00;12;
353210280;B00714A;2022-07-13 09:00;14;
353210280;B00714A;2022-07-13 10:00;9;
353210280;B00714A;2022-07-13 11:00;14;
353210280;B00714A;2022-07-13 12:00;15;
353210280;B00714A;2022-07-13 13:00;13;
353210280;B00714A;2022-07-13 14:00;13;
353210280;B00714A;2022-07-13 15:00;9;
353210280;B00714A;2022-07-14 09:00;10;
353210280;B00714A;2022-07-14 10:00;11;
353210280;B00714A;2022-07-14 11:00;10;
353210280;B00714A;2022-07-14 12:00;9;
353210280;B00714A;2022-07-14 13:00;10;
353210280;B00714A;2022-07-14 14:00;10;
353210280;B00714A;2022-07-15 04:00;9;
353210280;B00714A;2022-07-15 07:00;8;
353210280;B00714A;2022-07-15 08:00;10;
353210280;B00714A;2022-07-15 10:00;11;
353210280;B00714A;2022-07-15 11:00;10;
353210280;B00714A;2022-07-15 12:00;13;
353210280;B00714A;2022-07-15 20:00;8;
353210280;B00714A;2022-07-16 12:00;8;
353210280;B00714A;2022-07-16 14:00;10;
353210280;B00714A;2022-07-17 13:00;9;
353210280;B00714A;2022-07-18 15:00;8;
353210280;B00714A;2022-07-21 03:00;23;
353210280;B00714A;2022-07-24 12:00;11;
